user_id,degree,pagerank,betweeness,closeness
KBG0549,0.0007189811010682005,0.00027795921876219617,0.0007513596219893798,0.18031065645813585
WDO0870,0.0006676253081347575,0.000195391931538087,0.00035358785770845687,0.17735926401825022
KQS0415,0.0008216926869350862,0.00024041826163164826,0.00384140719663584,0.20199999596790338
CQH0730,0.0009757600657354149,0.0003434053400530779,0.008715776771801648,0.17179794155292347
SJC0333,0.0006162695152013147,0.0001822185589919118,0.0007606833604423177,0.21544636773655856
CKB0482,0.0007189811010682005,0.00024722377403698693,0.00048523687613661785,0.16804404421050323
OKC0107,0.000462202136400986,0.0001466294053030512,0.005147280887407406,0.17436104748916675
HTH0007,0.00231101068200493,0.0006860566477116326,0.01239556699179097,0.20062436639232484
BDB0453,0.00010271158586688578,4.9363735206507194e-05,5.058805402906887e-05,0.14465556739704347
DHM0937,0.0012325390304026294,0.00034227050323057075,0.0009051715126217826,0.19264792938275418
GTD0219,0.00585456039441249,0.002286376202170086,0.021436536698793217,0.20387129674086243
HPR0585,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
KRL0062,0.001335250616269515,0.00037749102390263826,0.0014886577003731692,0.18836236052459657
LHB0967,0.00015406737880032867,5.7074788538018894e-05,5.3743679609096975e-05,0.16110625076990398
GMF0738,0.0005135579293344288,0.00017138067773608828,0.00027655144913569374,0.16920967833342518
SVL0940,0.0011298274445357436,0.00030565223163867185,0.0004894433203875474,0.2064363757976345
HVB0037,0.00231101068200493,0.000613506532378293,0.0017120741899897644,0.19105528641604605
AAV0450,0.00010271158586688578,5.0877034115065625e-05,5.058805402906887e-05,0.1292823197630665
BHC0665,0.0006676253081347575,0.00023496601187562497,0.0021503527162580836,0.2049315335075916
XWD0923,0.008987263763352505,0.004055832355534334,0.013573924152340096,0.16361033749307283
TSR0676,0.0007703368940016434,0.00027299172409724016,0.0006385145929848717,0.16698502939924192
ESA0642,0.00020542317173377156,7.44733280746814e-05,0.0003251397345774154,0.1580060628004633
TJD0996,0.000462202136400986,0.00019828205680192963,0.00035874451801434386,0.1621373942298135
GZB0469,0.00010271158586688578,5.5327642359516755e-05,5.058805402906887e-05,0.10967519450899296
GQF0659,0.00020542317173377156,8.403356315176231e-05,0.00010196715408707321,0.15287685485631358
NBC0412,0.0005649137222678718,0.0002123648109509704,0.0004549191284322037,0.16629240161839548
SSR0278,0.0005135579293344288,0.00016846204722248937,0.0002843053524676231,0.16161167993025927
SBN0866,0.004878800328677074,0.0018980703505684798,0.00916669582973321,0.1806922550961825
RNP0211,0.004673377156943303,0.001719587420529274,0.0038668199319438195,0.1733286368469786
SSJ0784,0.0017974527526705012,0.00045762700570800053,0.005158781084296209,0.21800850699090557
ARD0509,5.135579293344289e-05,2.2481505855695304e-05,0.0,0.1561359152680157
ESJ0670,0.012633525061626951,0.004596631757681842,0.04588856418708659,0.23268012001011465
MOP0763,0.00020542317173377156,9.481213968260285e-05,0.00015176416208720662,0.14419861627987207
RSC0089,0.0020542317173377154,0.0007604396896619261,0.011928275686289373,0.2086033191023525
HGN0287,0.0005649137222678718,0.0002291504557542783,0.0004259804521962337,0.1610218511309748
HRW0550,0.0005135579293344288,0.0001722192047256216,0.00028420814692712497,0.16164851062681707
RKD0604,0.0008216926869350862,0.0002728652580766653,0.0005320629670631561,0.1604111930543693
LAP0338,0.0015406737880032868,0.00043060942664526305,0.0008248975938779068,0.19146786856052986
ORM0669,0.0005649137222678718,0.00017572444945848357,0.001418908754859377,0.20448616354775828
AAS0442,0.00020542317173377156,9.245732716866615e-05,0.00015176416208720662,0.13000228136305542
BTL0722,0.00015406737880032867,7.52056626490946e-05,0.00010117610805813774,0.14005691005795845
CMW0783,0.00020542317173377156,9.373883124893281e-05,0.00015176416208720662,0.13123078631676766
HCW0419,0.0005649137222678718,0.00019628278130268137,0.00044535597853117415,0.16252318729461349
KMW0545,0.0010271158586688577,0.0003588564006830589,0.0010760007220003553,0.17277976364223913
DAL0673,0.0011811832374691864,0.00047067960762569775,0.005834733188393037,0.16255470319240622
BXJ0010,0.0009757600657354149,0.00028743047625466757,0.0014454393770255674,0.17867205626865415
VSA0230,0.001335250616269515,0.0005930556982753914,0.0012147230323034542,0.12446929863248188
RGN0408,0.0005135579293344288,0.00018670698100155172,0.0003043510379769481,0.14837038409520484
IJR0825,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
DCH0843,0.00010271158586688578,4.890973991555785e-05,5.058805402906887e-05,0.13943426076742307
CJV0286,0.00020542317173377156,0.0001213896415775275,0.0,0.00020542317173377156
CKP0721,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
TLM0797,0.0007189811010682005,0.0002683914421784844,0.0006201932509223133,0.16456808787808352
TDS0984,0.006727608874281019,0.0025061469242156085,0.028847295029636788,0.2051823369998295
SES0477,0.0009757600657354149,0.00029809494293244555,0.0007729740720911424,0.16488000672217215
BTR0403,0.000924404272801972,0.0003242262046124601,0.0015648044770647837,0.18384450302435054
MBG0438,0.0005135579293344288,0.00019091995866599352,0.000511981727870083,0.15117751298790608
DDA0476,0.0007703368940016434,0.0002648922414524679,0.0005359721106887907,0.16521086862391424
JCR0770,0.00020542317173377156,9.764738891635798e-05,0.00015176416208720662,0.13835265333714694
NAF0326,0.005495069843878389,0.001606913735238033,0.010520198675311883,0.2101100980014546
FRL0511,0.00020542317173377156,8.294405903631208e-05,0.016762459440263243,0.14226749903093963
SJF0094,0.0012838948233360723,0.0003987764609743506,0.0013603284938953574,0.18600282031973775
TDJ0998,0.000462202136400986,0.00016013341016504694,0.0002697515662770968,0.16203767260226581
JGM0934,0.0011811832374691864,0.0003544218645718547,0.000776836511986937,0.19126532220036793
BWP0202,0.0016947411668036155,0.000577526679807394,0.0018883571883268604,0.21718181277608992
RHL0992,0.0012325390304026294,0.0004980703815027107,0.003379630674640273,0.2037676772761911
BAK0964,0.0002567789646672144,9.599046422116309e-05,0.00015252642338486926,0.15847040714828506
RJM0381,0.0005135579293344288,0.0001912352973045279,0.0003468095556233013,0.15072776010299443
KCB0815,0.000462202136400986,0.00016876595497426343,0.000309027088479859,0.16188689886569999
RRC0553,0.012119967132292521,0.004594684593574478,0.033282342643830246,0.22264065809377512
BTS0011,0.001900164338537387,0.0005288363118564272,0.003479585425847406,0.2151547994152911
TBT0461,0.00015406737880032867,7.440118644920752e-05,0.00010117610805813774,0.13349929878373626
HCL0113,0.0005135579293344288,0.00018506530773577977,0.011328932010242213,0.16190963918317933
BMG0917,0.008114215283483977,0.0036017471381175367,0.012583154683459606,0.16210319013318164
DJB0159,0.0017460969597370582,0.0005448195626307582,0.00444487608259747,0.19314830837424907
CIG0052,0.0006162695152013147,0.00020824495989222656,0.00044751044228553716,0.1688409791707332
HAH0760,0.0021055875102711586,0.0009595872259489414,0.002023522161162755,0.1304787261437352
OSH0655,0.00020542317173377156,7.224848786314413e-05,0.005951285311981721,0.15464854493364147
ASL0378,0.0005135579293344288,0.00021357666706199612,0.0004322525497090581,0.15483811453659943
WJD0576,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
SMY0792,0.0016947411668036155,0.0006646487206534228,0.003509791525418766,0.20470860628802268
WPR0368,0.0049301561216105174,0.0013665500180761409,0.03131943927953908,0.22771548065592845
BAJ0654,0.005495069843878389,0.0024906820661191645,0.01020212471183337,0.13371418153784903
PSF0133,0.0006162695152013147,0.00028239330255007677,0.005419598377073597,0.15532585114150202
JER0404,0.0005135579293344288,0.00017354412063439527,0.00028559678275623336,0.14583839019320452
NBH0256,0.0007703368940016434,0.00024676937090040667,0.0005163295127930549,0.1745128422635169
KSP0966,0.00020542317173377156,8.269481517027788e-05,0.00012254389532828758,0.15789783668999782
JDB0169,0.008525061626951519,0.0035995974275717583,0.017742341883114812,0.17419635239665696
CJC0494,0.0008216926869350862,0.0002706063663848038,0.0005999190042146223,0.16452697925686877
DBB0384,0.009552177485620377,0.004264233259687958,0.028634464207891362,0.16156637287556772
GRC0145,0.0005649137222678718,0.00018837024231170137,0.00524762281121062,0.167354770382875
HGG0240,0.0005649137222678718,0.0002175157882832748,0.00042489726230111446,0.15699188422573807
ANT0430,0.0005135579293344288,0.00018436161991734992,0.0003594981514013941,0.1579032444742551
SMH0291,0.0010784716516023007,0.0003296048712494261,0.0028839322105047474,0.21411563353359042
ACV0812,0.0005649137222678718,0.0002047359377121693,0.000660218244758112,0.20359671047881647
ASB0796,0.0005135579293344288,0.00018543571113023973,0.0003017285516945626,0.14877254646123925
FQA0854,0.000924404272801972,0.00027398284029214677,0.0011705634658137065,0.18975391898138347
COF0120,0.000462202136400986,0.00020027747376876606,0.0003541264093371506,0.1206029077061222
XRS0633,0.00020542317173377156,0.0001213896415775275,0.0,0.00020542317173377156
VLB0647,0.00020542317173377156,8.730450415758527e-05,0.0002444034127857811,0.1197850962391395
DDM0579,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
TSB0437,0.00020542317173377156,7.099503987394394e-05,9.759121398709933e-05,0.17159014144311505
CNM0800,0.000462202136400986,0.00017360506090832023,0.00029727866212870814,0.14875094678842124
YJV0699,0.00015406737880032867,6.860045302199676e-05,0.00010117610805813774,0.15579297682687795
GHL0460,0.00010271158586688578,5.1491357533057026e-05,5.058805402906887e-05,0.15955352019623373
MTT0901,0.0026191454396055874,0.001188037532873286,0.00758384263776899,0.14549551988419743
NNA0610,0.001386606409202958,0.00042816163055788004,0.0064448987163734355,0.17478740256354008
KJW0416,0.0005649137222678718,0.00020954414113344403,0.0008678277874408395,0.16652664799206895
LBH0942,0.01335250616269515,0.004900514331207657,0.03227998450537534,0.2232767973640892
TTD1000,0.0007703368940016434,0.0002752212727203916,0.0020532069936820196,0.16707277055236472
TSM0363,0.0014893179950698438,0.0004528255561196181,0.0058105116418328785,0.1830053053087799
WRM0963,0.0002567789646672144,0.00011139151740944205,0.005067279543937138,0.1571069014940723
TCD0009,0.0007703368940016434,0.0002610759129182336,0.0004914700340679216,0.17122054454021185
YJF0532,0.0002567789646672144,0.00010815631547413051,0.00040470443223255095,0.17858554651419792
CJM0521,0.0020028759244042726,0.0005041987232576989,0.0012231154438186438,0.2026971371781726
JLW0053,0.000924404272801972,0.000285918614386381,0.0008230516726374357,0.17305863681210223
DRR0162,0.0015406737880032868,0.0005144673332342757,0.005957404157195708,0.18387016452688137
TEM0093,0.0007189811010682005,0.00023519647901898975,0.0005191414381152427,0.18660885822580547
BJW0619,0.0012838948233360723,0.0003871363166971831,0.005731643171465994,0.171740346534197
BTN0061,0.0005649137222678718,0.00018083334898320058,0.0009512564340974768,0.18248378337718485
KLM0639,0.00020542317173377156,9.881604090968048e-05,0.00015175254837177,0.14516796914240254
WLV0566,0.0005135579293344288,0.00020127837346748683,0.00040448239528025304,0.1545137918971277
HRB0351,0.0022596548890714873,0.000840169592368919,0.012407228489680861,0.17331234793938177
ECR0822,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
PEV0323,0.0010271158586688577,0.0003002050219060942,0.0005737718194272359,0.18879816578333225
SBD0913,0.00020542317173377156,0.0001213896415775275,0.0,0.00020542317173377156
PTH0830,0.0006162695152013147,0.0001870074821591195,0.0004116160346158197,0.19823919027272868
SED0886,0.0002567789646672144,9.404026870913067e-05,0.00040441531326234254,0.20457235944804353
CMB0912,0.0030813475760065735,0.0008602580919446857,0.008211689302035296,0.22575306498735082
ATE0869,0.007035743631881676,0.0019189758177418303,0.02309933332133467,0.2297523780274038
CGA0629,0.0007703368940016434,0.0002491316181614031,0.0004380899898939359,0.16633739780358864
BHW0458,0.00010271158586688578,3.893669008243614e-05,2.2004285101582216e-05,0.15166237906464425
FSC0601,0.0015406737880032868,0.0005049919848742652,0.0030136446713284653,0.1911543023920901
JPA0667,0.0006162695152013147,0.0002302644975531896,0.00047970888135600697,0.16297128544181896
SAA0999,0.009141331142152834,0.004134572319219793,0.018549873650534846,0.15010942503790323
KRM0541,0.000462202136400986,0.0001631189716837175,0.0002779581712322283,0.1600048033722458
FEB0306,0.0011298274445357436,0.0005416085571342039,0.0,0.0011298274445357436
CQW0652,0.0006676253081347575,0.00031170649794875143,0.0006070566483488265,0.12771729074621824
XLB0710,0.00015406737880032867,5.838620340998733e-05,5.92036588422114e-05,0.15614120303681855
KJP0371,0.0012325390304026294,0.0003692331147986961,0.00451214752138266,0.1837053226138489
IBP0883,0.00020542317173377156,8.143044418312259e-05,0.00010165060261576671,0.15060712964272793
OMM0944,0.00020542317173377156,9.842248074624178e-05,0.00015176416208720662,0.13151340758246635
GAF0060,0.0005135579293344288,0.00018680467214056483,0.00031681039899354176,0.1503443821129228
DTP0379,0.000924404272801972,0.00031243467750297586,0.002480258949733753,0.18144603579218288
FPC0954,0.00015406737880032867,6.596501350334942e-05,0.00010117610805813774,0.15959494294389404
CLD0894,0.00020542317173377156,9.669611383219183e-05,0.00015176416208720662,0.13721415170704282
MSO0222,0.0011811832374691864,0.0003552079282459514,0.0020336010194727623,0.1948091059385179
SNS0129,0.0010271158586688577,0.00029520746121821387,0.00068684857883619,0.20414210509172867
FAW0032,0.0008730484798685291,0.000287766631229241,0.0020800301759130984,0.19405067112684193
ZSK0258,0.0008216926869350862,0.0002632659252549842,0.0006477058738178945,0.19044760295225566
MSS0001,0.0015920295809367295,0.0005360357989891925,0.00177744793924594,0.17541917828120798
SER0165,0.0007189811010682005,0.00023228119990358106,0.0008764764789405754,0.19902219474743615
HWH0646,0.00020542317173377156,0.0001213896415775275,0.0,0.00020542317173377156
RDM0115,0.0012325390304026294,0.0003190922052630712,0.0031447238944194945,0.19954764314569165
ALD0529,0.00020542317173377156,9.274858393212198e-05,0.00015176416208720662,0.14954463255959388
TDG0962,0.0002567789646672144,9.793772870832854e-05,0.0001640359559907823,0.20354727362098027
USH0199,0.0012838948233360723,0.0004373591868599515,0.0058280501735399615,0.18587908715296755
LCB0664,0.0015406737880032868,0.0005420007272003386,0.0031850694761821575,0.20720642710786916
KRL0501,0.0017974527526705012,0.0006470114232059418,0.001405810530947737,0.1657841410260756
DCC0160,0.0014893179950698438,0.0004085263661166898,0.006881701135003387,0.21600151831107975
LFS0071,0.0008216926869350862,0.0002663819034270389,0.0009490511662459679,0.18072058592493337
IIA0092,0.0006676253081347575,0.0002497941857413141,0.0005889174097152966,0.16663799578825234
GDF0704,0.00010271158586688578,5.0877034115065625e-05,5.058805402906887e-05,0.1292823197630665
SBH0537,0.0022596548890714873,0.0009186956325159747,0.010308306188353357,0.1670273756883852
MIL0255,0.0005649137222678718,0.00020489031165274926,0.0003278541918478185,0.1628762895058747
PGH0184,0.0005649137222678718,0.00018403731997313074,0.00033896486842085376,0.16915070241207844
KNB0022,0.001437962202136401,0.000419795892958493,0.0016494669379864748,0.20449069836316103
NRF0137,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
JCR0172,0.0023623664749383728,0.0007746770310615828,0.002614783055619247,0.1920460864101644
LLV0602,0.0010271158586688577,0.0003117185552404118,0.005622031134136162,0.16991747944793548
GJD0298,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
MBR0724,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
CBB0365,0.0011298274445357436,0.0003400025374930485,0.00805472488632299,0.18999241381604123
WAS0254,0.0010784716516023007,0.00034281320163686836,0.0010615059463930335,0.19471037989633824
SDO0170,0.0010784716516023007,0.0003019574852617037,0.0012765243664183896,0.19443529854697125
IMB0481,0.0009757600657354149,0.00029333805973104994,0.0005464491486449748,0.16415207911098362
NMG0766,0.00020542317173377156,0.00010554599505773072,0.00015176416208720662,0.10870548144061441
TYB0779,0.00020542317173377156,0.00010523431942238385,0.00015176416208720662,0.11502306843807374
GKO0078,0.0021055875102711586,0.000643019525799365,0.009704871692969616,0.22065871749263166
OBH0499,0.005084223500410846,0.0014129119503473323,0.01830599624727837,0.220558436068668
LIM0674,0.0010271158586688577,0.0003339580978431748,0.002135957464616076,0.20449976859739497
CNB0900,0.00020542317173377156,7.962284700381946e-05,0.00010569535022374815,0.1543663513704951
RKF0164,0.000924404272801972,0.00029934973467170696,0.000665885838104019,0.1969898592367113
EDB0714,0.0008216926869350862,0.00038027600801758706,0.0007588208104360331,0.12619142642399347
AKK0329,0.00030813475760065734,0.00010807039822531161,0.0001602739404182505,0.173387302275055
AJL0462,0.00010271158586688578,7.469865096011903e-05,0.0,0.00010271158586688578
AJD0074,0.0017974527526705012,0.0005146181432375361,0.0035501394212845007,0.20974687099097727
CBG0490,0.0007703368940016434,0.00024668655169251353,0.0005140918822422812,0.16926248113332729
ABN0239,0.000462202136400986,0.00015741344548984685,0.0008402737333886969,0.15913223314909422
JCV0245,0.0005649137222678718,0.00021477046449315892,0.0003659935589611369,0.16652063343128765
EAH0466,0.0053923582580115035,0.00247928466775665,2.6706383852909454e-05,0.0053923582580115035
IIL0513,0.0015920295809367295,0.0005020117432507836,0.0010720286434253666,0.1971330464867471
MIC0726,0.0008216926869350862,0.00028033675757321435,0.0005416720967936335,0.16862176331393425
BCR0581,0.00015406737880032867,5.721031127424806e-05,0.0001075874586603752,0.1789702909591118
KRV0372,0.001437962202136401,0.0004084111566239062,0.002379291751625015,0.18514013143007976
HJA0018,0.0006162695152013147,0.00022050710780292232,0.00037323684789470864,0.15185719746615017
BVN0514,0.00020542317173377156,0.00010503020574720442,0.00015176416208720662,0.1206960452880729
QNF0205,0.000462202136400986,0.00016637776292247514,0.0051263312738952845,0.1560170350821173
TIW0299,0.00010271158586688578,3.8018043746093236e-05,7.738262070245343e-06,0.15318670004636367
SBN0971,0.0012838948233360723,0.00043662583670445014,0.002166330750268394,0.19490381238711996
